user_id,user_id_SARA,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,day,time_of_day,S1,S2,S3,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
3,sara-study-60,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,1.0,1.0,1.0,0.0,1,25,-0.9365344030419145,0.4484033105474833,1
3,sara-study-60,7.0,10,1,7,0.20000000298023224,1,0.0,0.0,4,0,1.0,0.0,1.0,0.0,1,26,-0.9365344030419145,0.4484033105474833,1
3,sara-study-60,8.0,10,1,8,0.20000015199184418,1,0.0,3.0,4,1,0.0,1.0,0.0,0.0,1,27,-0.9365344030419145,0.4484033105474833,1
3,sara-study-60,9.0,10,1,9,0.20000000298023224,1,0.0,0.0,5,0,1.0,0.0,1.0,0.0,1,28,-0.9365344030419145,0.4484033105474833,1
3,sara-study-60,10.0,10,1,10,0.20000015199184418,1,1.0,3.0,5,1,0.0,1.0,0.0,0.0,1,29,-0.9365344030419145,0.4484033105474833,1
4,sara-study-78,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,30,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,2.0,10,1,2,0.20000000298023224,1,0.0,0.0,1,1,1.0,1.0,1.0,0.0,1,31,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,3.0,10,1,3,0.20000013709068298,1,0.0,0.0,2,0,0.0,0.0,0.0,0.0,1,32,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,4.0,10,1,4,0.20000015199184418,1,0.0,0.0,2,1,0.0,1.0,0.0,0.0,1,33,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,5.0,10,1,5,0.20000013709068298,1,0.0,0.0,3,0,0.0,0.0,0.0,0.0,1,34,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,6.0,10,1,6,0.20000015199184418,1,0.0,2.0,3,1,0.0,1.0,0.0,0.0,1,35,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,7.0,10,1,7,0.20000000298023224,1,1.0,3.0,4,0,0.0,0.0,1.0,0.0,1,36,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,8.0,10,1,8,0.20000000298023224,1,0.0,0.0,4,1,0.0,1.0,1.0,0.1007057458670362,1,37,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,9.0,10,1,9,0.20000013709068298,1,0.0,0.0,5,0,0.0,0.0,0.0,0.12084689504044344,1,38,-0.7420083143005114,-0.274669615788878,1
4,sara-study-78,10.0,10,1,10,0.20000015199184418,1,0.0,2.0,5,1,0.0,1.0,0.0,0.14501627404853212,1,39,-0.7420083143005114,-0.274669615788878,1
5,sara-study-73,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,40,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,2.0,10,1,2,0.20000000298023224,1,0.0,3.0,1,1,1.0,1.0,1.0,0.0,1,41,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,3.0,10,1,3,0.20000000298023224,1,0.0,3.0,2,0,1.0,0.0,1.0,0.0,1,42,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,4.0,10,1,4,0.20000000298023224,1,1.0,2.0,2,1,1.0,1.0,1.0,0.0,1,43,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,5.0,10,1,5,0.20000000298023224,1,0.0,2.0,3,0,1.0,0.0,1.0,0.14501627404853212,1,44,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,1.0,1.0,1.0,0.14501627404853212,1,45,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,7.0,10,1,7,0.20000000298023224,1,0.0,3.0,4,0,1.0,0.0,1.0,0.14501627404853212,1,46,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,8.0,10,1,8,0.20000000298023224,1,0.0,2.0,4,1,1.0,1.0,1.0,0.17401952885823854,1,47,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,9.0,10,1,9,0.20000000298023224,1,0.0,3.0,5,0,1.0,0.0,1.0,0.20882343462988623,1,48,1.8230347522204156,1.9909778354476548,1
5,sara-study-73,10.0,10,1,10,0.20000000298023224,1,0.0,3.0,5,1,1.0,1.0,1.0,0.25058812155586346,1,49,1.8230347522204156,1.9909778354476548,1
6,sara-study-24,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,50,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,2.0,10,1,2,0.20000000298023224,1,1.0,2.0,1,1,1.0,1.0,1.0,0.0,1,51,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,3.0,10,1,3,0.20000000298023224,1,0.0,3.0,2,0,1.0,0.0,1.0,0.20882343462988623,1,52,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,4.0,10,1,4,0.20000000298023224,1,0.0,3.0,2,1,1.0,1.0,1.0,0.20882343462988623,1,53,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,5.0,10,1,5,0.20000000298023224,1,0.0,3.0,3,0,1.0,0.0,1.0,0.20882343462988623,1,54,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,1.0,1.0,1.0,0.20882343462988623,1,55,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,7.0,10,1,7,0.20000000298023224,1,0.0,2.0,4,0,1.0,0.0,1.0,0.20882343462988623,1,56,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,8.0,10,1,8,0.20000000298023224,1,0.0,2.0,4,1,1.0,1.0,1.0,0.25058812155586346,1,57,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,9.0,10,1,9,0.20000000298023224,1,1.0,2.0,5,0,1.0,0.0,1.0,0.0,1,58,0.5616459692938535,-0.24877212902248452,1
6,sara-study-24,10.0,10,1,10,0.20000000298023224,1,0.0,3.0,5,1,0.0,1.0,1.0,0.1007057458670362,1,59,0.5616459692938535,-0.24877212902248452,1
7,sara-study-59,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,60,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,2.0,10,1,2,0.20000000298023224,1,1.0,3.0,1,1,1.0,1.0,1.0,0.0,1,61,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,3.0,10,1,3,0.20000000298023224,1,0.0,3.0,2,0,1.0,0.0,1.0,0.20882343462988623,1,62,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,4.0,10,1,4,0.20000000298023224,1,0.0,3.0,2,1,1.0,1.0,1.0,0.20882343462988623,1,63,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,5.0,10,1,5,0.20000000298023224,1,0.0,3.0,3,0,1.0,0.0,1.0,0.20882343462988623,1,64,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,1.0,1.0,1.0,0.20882343462988623,1,65,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,7.0,10,1,7,0.20000000298023224,1,0.0,2.0,4,0,1.0,0.0,1.0,0.20882343462988623,1,66,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,8.0,10,1,8,0.20000000298023224,1,0.0,3.0,4,1,1.0,1.0,1.0,0.25058812155586346,1,67,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,9.0,10,1,9,0.20000000298023224,1,0.0,2.0,5,0,1.0,0.0,1.0,0.0,1,68,-0.5955508034708595,0.10112462545779285,1
7,sara-study-59,10.0,10,1,10,0.20000000298023224,1,0.0,3.0,5,1,1.0,1.0,1.0,0.0,1,69,-0.5955508034708595,0.10112462545779285,1
8,sara-study-63,1.0,10,1,1,0.26298418641090393,1,0.0,2.0,1,0,0.0,0.0,1.0,0.0,1,70,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,2.0,10,1,2,0.20000001788139343,1,0.0,2.0,1,1,1.0,1.0,0.0,0.0,1,71,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,3.0,10,1,3,0.20000001788139343,1,0.0,2.0,2,0,1.0,0.0,0.0,0.0,1,72,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,4.0,10,1,4,0.20000001788139343,1,0.0,2.0,2,1,1.0,1.0,0.0,0.0,1,73,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,5.0,10,1,5,0.20000001788139343,1,0.0,2.0,3,0,1.0,0.0,0.0,0.0,1,74,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,6.0,10,1,6,0.20000001788139343,1,0.0,3.0,3,1,1.0,1.0,0.0,0.0,1,75,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,7.0,10,1,7,0.20000001788139343,1,0.0,3.0,4,0,1.0,0.0,0.0,0.0,1,76,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,8.0,10,1,8,0.20000001788139343,1,0.0,2.0,4,1,1.0,1.0,0.0,0.0,1,77,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,9.0,10,1,9,0.20000001788139343,1,0.0,3.0,5,0,1.0,0.0,0.0,0.0,1,78,-0.003946844105424304,-0.031154216938658788,1
8,sara-study-63,10.0,10,1,10,0.20000001788139343,1,0.0,2.0,5,1,1.0,1.0,0.0,0.0,1,79,-0.003946844105424304,-0.031154216938658788,1
9,sara-study-74,1.0,10,1,1,0.26298418641090393,1,1.0,3.0,1,0,0.0,0.0,1.0,0.0,1,80,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,2.0,10,1,2,0.20000000298023224,1,1.0,2.0,1,1,1.0,1.0,1.0,0.25058812155586346,1,81,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,3.0,10,1,3,0.20000000298023224,1,0.0,2.0,2,0,1.0,0.0,1.0,0.4594115561857497,1,82,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,4.0,10,1,4,0.20000000298023224,1,0.0,3.0,2,1,1.0,1.0,1.0,0.4594115561857497,1,83,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,5.0,10,1,5,0.20000000298023224,1,0.0,3.0,3,0,1.0,0.0,1.0,0.4594115561857497,1,84,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,6.0,10,1,6,0.20000001788139343,1,0.0,0.0,3,1,1.0,1.0,0.0,0.4594115561857497,1,85,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,7.0,10,1,7,0.20000001788139343,1,1.0,3.0,4,0,1.0,0.0,0.0,0.4594115561857497,1,86,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,8.0,10,1,8,0.20000000298023224,1,0.0,3.0,4,1,0.0,1.0,1.0,0.3512938674228997,1,87,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,9.0,10,1,9,0.20000000298023224,1,0.0,3.0,5,0,0.0,0.0,1.0,0.12084689504044344,1,88,-0.7792437514857296,-0.9575512401067366,1
9,sara-study-74,10.0,10,1,10,0.20000001788139343,1,0.0,2.0,5,1,1.0,1.0,0.0,0.14501627404853212,1,89,-0.7792437514857296,-0.9575512401067366,1
10,sara-study-78,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,90,1.1756562368313679,1.191632819408426,1
10,sara-study-78,2.0,10,1,2,0.20000000298023224,1,0.0,3.0,1,1,1.0,1.0,1.0,0.0,1,91,1.1756562368313679,1.191632819408426,1
10,sara-study-78,3.0,10,1,3,0.20000000298023224,1,0.0,0.0,2,0,1.0,0.0,1.0,0.0,1,92,1.1756562368313679,1.191632819408426,1
10,sara-study-78,4.0,10,1,4,0.20000001788139343,1,0.0,0.0,2,1,1.0,1.0,0.0,0.0,1,93,1.1756562368313679,1.191632819408426,1
10,sara-study-78,5.0,10,1,5,0.20000013709068298,1,0.0,3.0,3,0,0.0,0.0,0.0,0.0,1,94,1.1756562368313679,1.191632819408426,1
10,sara-study-78,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,0.0,1.0,1.0,0.0,1,95,1.1756562368313679,1.191632819408426,1
10,sara-study-78,7.0,10,1,7,0.20000000298023224,1,1.0,3.0,4,0,1.0,0.0,1.0,0.0,1,96,1.1756562368313679,1.191632819408426,1
10,sara-study-78,8.0,10,1,8,0.20000000298023224,1,0.0,0.0,4,1,1.0,1.0,1.0,0.1007057458670362,1,97,1.1756562368313679,1.191632819408426,1
10,sara-study-78,9.0,10,1,9,0.20000013709068298,1,0.0,0.0,5,0,0.0,0.0,0.0,0.12084689504044344,1,98,1.1756562368313679,1.191632819408426,1
10,sara-study-78,10.0,10,1,10,0.20000015199184418,1,0.0,2.0,5,1,0.0,1.0,0.0,0.14501627404853212,1,99,1.1756562368313679,1.191632819408426,1
11,sara-study-70,1.0,10,1,1,0.26298418641090393,1,0.0,3.0,1,0,0.0,0.0,1.0,0.0,1,100,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,2.0,10,1,2,0.20000000298023224,1,0.0,2.0,1,1,1.0,1.0,1.0,0.0,1,101,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,3.0,10,1,3,0.20000000298023224,1,0.0,2.0,2,0,1.0,0.0,1.0,0.0,1,102,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,4.0,10,1,4,0.20000000298023224,1,1.0,2.0,2,1,1.0,1.0,1.0,0.0,1,103,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,5.0,10,1,5,0.20000000298023224,1,0.0,2.0,3,0,0.0,0.0,1.0,0.14501627404853212,1,104,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,6.0,10,1,6,0.20000000298023224,1,0.0,0.0,3,1,0.0,1.0,1.0,0.14501627404853212,1,105,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,7.0,10,1,7,0.20000013709068298,1,0.0,0.0,4,0,0.0,0.0,0.0,0.14501627404853212,1,106,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,8.0,10,1,8,0.20000015199184418,1,0.0,2.0,4,1,0.0,1.0,0.0,0.17401952885823854,1,107,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,9.0,10,1,9,0.20000000298023224,1,0.0,2.0,5,0,0.0,0.0,1.0,0.20882343462988623,1,108,0.9690672843848216,0.21955160466144893,1
11,sara-study-70,10.0,10,1,10,0.20000000298023224,1,0.0,2.0,5,1,0.0,1.0,1.0,0.25058812155586346,1,109,0.9690672843848216,0.21955160466144893,1
12,sara-study-63,1.0,10,1,1,0.26298418641090393,1,0.0,2.0,1,0,0.0,0.0,1.0,0.0,1,110,2.396820697806271,1.1989282026357997,1
12,sara-study-63,2.0,10,1,2,0.20000001788139343,1,0.0,3.0,1,1,1.0,1.0,0.0,0.0,1,111,2.396820697806271,1.1989282026357997,1
12,sara-study-63,3.0,10,1,3,0.20000001788139343,1,0.0,2.0,2,0,1.0,0.0,0.0,0.0,1,112,2.396820697806271,1.1989282026357997,1
12,sara-study-63,4.0,10,1,4,0.20000001788139343,1,0.0,2.0,2,1,1.0,1.0,0.0,0.0,1,113,2.396820697806271,1.1989282026357997,1
12,sara-study-63,5.0,10,1,5,0.20000001788139343,1,0.0,2.0,3,0,1.0,0.0,0.0,0.0,1,114,2.396820697806271,1.1989282026357997,1
12,sara-study-63,6.0,10,1,6,0.20000001788139343,1,1.0,2.0,3,1,1.0,1.0,0.0,0.0,1,115,2.396820697806271,1.1989282026357997,1
12,sara-study-63,7.0,10,1,7,0.20000013709068298,1,0.0,2.0,4,0,0.0,0.0,0.0,0.1007057458670362,1,116,2.396820697806271,1.1989282026357997,1
12,sara-study-63,8.0,10,1,8,0.20000015199184418,1,0.0,3.0,4,1,0.0,1.0,0.0,0.12084689504044344,1,117,2.396820697806271,1.1989282026357997,1
12,sara-study-63,9.0,10,1,9,0.20000001788139343,1,0.0,2.0,5,0,1.0,0.0,0.0,0.14501627404853212,1,118,2.396820697806271,1.1989282026357997,1
12,sara-study-63,10.0,10,1,10,0.20000001788139343,1,0.0,3.0,5,1,1.0,1.0,0.0,0.17401952885823854,1,119,2.396820697806271,1.1989282026357997,1
13,sara-study-70,1.0,10,1,1,0.26298418641090393,1,0.0,2.0,1,0,0.0,0.0,1.0,0.0,1,120,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,2.0,10,1,2,0.20000000298023224,1,0.0,2.0,1,1,1.0,1.0,1.0,0.0,1,121,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,3.0,10,1,3,0.20000000298023224,1,0.0,2.0,2,0,1.0,0.0,1.0,0.0,1,122,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,4.0,10,1,4,0.20000000298023224,1,1.0,3.0,2,1,1.0,1.0,1.0,0.0,1,123,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,5.0,10,1,5,0.20000000298023224,1,1.0,2.0,3,0,1.0,0.0,1.0,0.14501627404853212,1,124,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,6.0,10,1,6,0.20000000298023224,1,0.0,3.0,3,1,1.0,1.0,1.0,0.26586316908897556,1,125,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,7.0,10,1,7,0.20000000298023224,1,0.0,2.0,4,0,1.0,0.0,1.0,0.26586316908897556,1,126,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,8.0,10,1,8,0.20000000298023224,1,0.0,2.0,4,1,1.0,1.0,1.0,0.3190358029067707,1,127,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,9.0,10,1,9,0.20000000298023224,1,0.0,0.0,5,0,1.0,0.0,1.0,0.38284296348812474,1,128,0.6578356443892422,0.6334849316023743,1
13,sara-study-70,10.0,10,1,10,0.20000015199184418,1,1.0,2.0,5,1,0.0,1.0,0.0,0.4594115561857497,1,129,0.6578356443892422,0.6334849316023743,1
14,sara-study-78,1.0,10,1,1,0.26298418641090393,1,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1,130,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,2.0,10,1,2,0.20000015199184418,1,0.0,3.0,1,1,0.0,1.0,0.0,0.0,1,131,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,3.0,10,1,3,0.20000000298023224,1,0.0,0.0,2,0,0.0,0.0,1.0,0.0,1,132,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,4.0,10,1,4,0.20000015199184418,1,0.0,0.0,2,1,0.0,1.0,0.0,0.0,1,133,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,5.0,10,1,5,0.20000013709068298,1,1.0,0.0,3,0,0.0,0.0,0.0,0.0,1,134,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,6.0,10,1,6,0.20000015199184418,1,0.0,0.0,3,1,0.0,1.0,0.0,0.12084689504044344,1,135,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,7.0,10,1,7,0.20000013709068298,1,0.0,0.0,4,0,0.0,0.0,0.0,0.12084689504044344,1,136,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,8.0,10,1,8,0.20000015199184418,1,1.0,0.0,4,1,0.0,1.0,0.0,0.14501627404853212,1,137,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,9.0,10,1,9,0.20000013709068298,1,0.0,0.0,5,0,0.0,0.0,0.0,0.27472527472527475,1,138,-1.8615953973998314,0.9743011123130221,1
14,sara-study-78,10.0,10,1,10,0.20000015199184418,1,0.0,0.0,5,1,0.0,1.0,0.0,0.32967032967032966,1,139,-1.8615953973998314,0.9743011123130221,1
15,sara-study-23,1.0,10,1,1,0.26298418641090393,1,1.0,2.0,1,0,0.0,0.0,1.0,0.0,1,140,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,2.0,10,1,2,0.20000000298023224,1,1.0,3.0,1,1,0.0,1.0,1.0,0.25058812155586346,1,141,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,3.0,10,1,3,0.20000000298023224,1,0.0,0.0,2,0,1.0,0.0,1.0,0.4594115561857497,1,142,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,4.0,10,1,4,0.20000015199184418,1,1.0,2.0,2,1,0.0,1.0,0.0,0.4594115561857497,1,143,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,5.0,10,1,5,0.20000013709068298,1,0.0,0.0,3,0,0.0,0.0,0.0,0.6044278302342818,1,144,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,6.0,10,1,6,0.20000015199184418,1,0.0,3.0,3,1,0.0,1.0,0.0,0.6044278302342818,1,145,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,7.0,10,1,7,0.20000013709068298,1,0.0,0.0,4,0,0.0,0.0,0.0,0.6044278302342818,1,146,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,8.0,10,1,8,0.20000015199184418,1,0.0,2.0,4,1,0.0,1.0,0.0,0.424607650414102,1,147,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,9.0,10,1,9,0.20000000298023224,1,0.0,2.0,5,0,0.0,0.0,1.0,0.20882343462988623,1,148,0.007424775108087769,-0.07232869709859573,1
15,sara-study-23,10.0,10,1,10,0.20000000298023224,1,0.0,3.0,5,1,0.0,1.0,1.0,0.25058812155586346,1,149,0.007424775108087769,-0.07232869709859573,1
