user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index
1,20.0,50,1,20,0.7505787014961243,1,1.0,0.5538956729707942,0.0,0.06517740380034502,0.0,0.23024464433854613,1,19
1,21.0,50,1,21,0.7550462484359741,1,1.0,0.5602791151332907,1.0,0.5538956729707942,0.5538956729707942,0.26873241212161886,1,20
1,22.0,50,1,22,0.7717323899269104,1,1.0,-0.20850612928327594,1.0,0.5602791151332907,0.5602791151332907,0.305295791515538,1,21
1,23.0,50,1,23,0.760459840297699,1,0.0,-0.4102111075908472,1.0,-0.20850612928327594,-0.20850612928327594,0.3400310019397611,1,22
1,24.0,50,1,24,0.7683866024017334,1,1.0,-0.6358361070431504,0.0,-0.4102111075908472,-0.0,0.32302945184277304,1,23
1,25.0,50,1,25,0.7744062542915344,1,1.0,-0.03518874260538929,1.0,-0.6358361070431504,-0.6358361070431504,0.3568779792506344,1,24
1,26.0,50,1,26,0.7655864953994751,1,1.0,-0.5591869484448954,1.0,-0.03518874260538929,-0.03518874260538929,0.3890340802881027,1,25
1,27.0,50,1,27,0.7663748264312744,1,1.0,-0.0159989775277965,1.0,-0.5591869484448954,-0.5591869484448954,0.4195823762736976,1,26
1,28.0,50,1,28,0.7703779935836792,1,1.0,0.1082902612004854,1.0,-0.0159989775277965,-0.0159989775277965,0.4486032574600128,1,27
1,29.0,50,1,29,0.771864116191864,1,1.0,-0.260733030810527,1.0,0.1082902612004854,0.1082902612004854,0.4761730945870122,1,28
1,30.0,50,1,30,0.7632132172584534,1,0.0,-0.8606719498886626,1.0,-0.260733030810527,-0.260733030810527,0.5023644398576617,1,29
1,31.0,50,1,31,0.7608160972595215,1,0.0,-1.1054756675978539,0.0,-0.8606719498886626,-0.0,0.4772462178647785,1,30
1,32.0,50,1,32,0.7537049651145935,1,1.0,-0.8125653333053722,0.0,-1.1054756675978539,-0.0,0.4533839069715395,1,31
1,33.0,50,1,33,0.7753932476043701,1,1.0,0.45251022414287134,1.0,-0.8125653333053722,-0.8125653333053722,0.48071471162296253,1,32
1,34.0,50,1,34,0.7919011116027832,1,1.0,0.4122569140750774,1.0,0.45251022414287134,0.45251022414287134,0.5066789760418144,1,33
1,35.0,50,1,35,0.7968626618385315,1,1.0,-0.06907062833066757,1.0,0.4122569140750774,0.4122569140750774,0.5313450272397237,1,34
1,36.0,50,1,36,0.7987977266311646,1,1.0,-0.019707092539647975,1.0,-0.06907062833066757,-0.06907062833066757,0.5547777758777375,1,35
1,37.0,50,1,37,0.7992572784423828,1,1.0,-0.07244356640795502,1.0,-0.019707092539647975,-0.019707092539647975,0.5770388870838506,1,36
1,38.0,50,1,38,0.7997331023216248,1,0.0,-0.21189532219914262,1.0,-0.07244356640795502,-0.07244356640795502,0.5981869427296582,1,37
1,39.0,50,1,39,0.7953653335571289,1,1.0,-0.35828957798919925,0.0,-0.21189532219914262,-0.0,0.5682775955931753,1,38
1,40.0,50,1,40,0.7895466685295105,1,1.0,0.033600761550032776,1.0,-0.35828957798919925,-0.35828957798919925,0.5898637158135165,1,39
1,41.0,50,1,41,0.8034337759017944,1,1.0,1.0022926244707329,1.0,0.033600761550032776,0.033600761550032776,0.6103705300228406,1,40
1,42.0,50,1,42,0.8115185499191284,1,1.0,0.17932933197463963,1.0,1.0022926244707329,1.0022926244707329,0.6298520035216986,1,41
1,43.0,50,1,43,0.808649480342865,1,1.0,0.4258702101379861,1.0,0.17932933197463963,0.17932933197463963,0.6483594033456136,1,42
1,44.0,50,1,44,0.8128076195716858,1,1.0,1.145983108432652,1.0,0.4258702101379861,0.4258702101379861,0.665941433178333,1,43
1,45.0,50,1,45,0.8149653077125549,1,1.0,0.8016826958247825,1.0,1.145983108432652,1.145983108432652,0.6826443615194163,1,44
1,46.0,50,1,46,0.8142820000648499,1,1.0,0.8386075931810384,1.0,0.8016826958247825,0.8016826958247825,0.6985121434434455,1,45
1,47.0,50,1,47,0.8135622143745422,1,1.0,0.8568166158080794,1.0,0.8386075931810384,0.8386075931810384,0.7135865362712732,1,46
1,48.0,50,1,48,0.8165814280509949,1,1.0,0.8433167730374309,1.0,0.8568166158080794,0.8568166158080794,0.7279072094577096,1,47
1,49.0,50,1,49,0.8178592324256897,1,0.0,-0.33251831494707373,1.0,0.8433167730374309,0.8433167730374309,0.7415118489848241,1,48
1,50.0,50,1,50,0.8204726576805115,1,1.0,1.4745369407043356,0.0,-0.33251831494707373,-0.0,0.704436256535583,1,49
2,1.0,50,1,1,0.5041164755821228,1,1.0,-0.6784254088421042,0.0,0.633414759017478,0.0,0.0,1,50
2,2.0,50,1,2,0.7476948499679565,1,1.0,-0.4708891249215996,1.0,-0.6784254088421042,-0.6784254088421042,0.050000000000000044,1,51
2,3.0,50,1,3,0.2674304246902466,1,0.0,-1.0681384022835931,1.0,-0.4708891249215996,-0.4708891249215996,0.09750000000000009,1,52
2,4.0,50,1,4,0.4495948553085327,1,1.0,-0.2202497490618377,0.0,-1.0681384022835931,-0.0,0.09262500000000007,1,53
2,5.0,50,1,5,0.4866678714752197,1,0.0,-0.3970701804577991,1.0,-0.2202497490618377,-0.2202497490618377,0.1379937500000001,1,54
2,6.0,50,1,6,0.4288976490497589,1,0.0,0.015111970268058357,0.0,-0.3970701804577991,-0.0,0.13109406250000008,1,55
2,7.0,50,1,7,0.44147419929504395,1,0.0,0.08167707702866936,0.0,0.015111970268058357,0.0,0.12453935937500007,1,56
2,8.0,50,1,8,0.5097942352294922,1,1.0,0.41154781750606556,0.0,0.08167707702866936,0.0,0.11831239140625006,1,57
2,9.0,50,1,9,0.488378643989563,1,1.0,-0.282605947714476,1.0,0.41154781750606556,0.41154781750606556,0.1623967718359376,1,58
2,10.0,50,1,10,0.6261361241340637,1,0.0,-0.15622339903012222,1.0,-0.282605947714476,-0.282605947714476,0.20427693324414076,1,59
2,11.0,50,1,11,0.6544328927993774,1,1.0,0.27016675234536425,0.0,-0.15622339903012222,-0.0,0.19406308658193372,1,60
2,12.0,50,1,12,0.6409919857978821,1,1.0,0.5244021752426244,1.0,0.27016675234536425,0.27016675234536425,0.23435993225283708,1,61
2,13.0,50,1,13,0.6492059230804443,1,1.0,-0.5041290830192287,1.0,0.5244021752426244,0.5244021752426244,0.27264193564019523,1,62
2,14.0,50,1,14,0.7138393521308899,1,0.0,-1.0352556174441596,1.0,-0.5041290830192287,-0.5041290830192287,0.3090098388581855,1,63
2,15.0,50,1,15,0.7342373132705688,1,1.0,-0.6978039556810756,0.0,-1.0352556174441596,-0.0,0.29355934691527624,1,64
2,16.0,50,1,16,0.7273740172386169,1,0.0,-0.6776949660811602,1.0,-0.6978039556810756,-0.6978039556810756,0.32888137956951247,1,65
2,17.0,50,1,17,0.7277536392211914,1,1.0,0.8212189992985687,0.0,-0.6776949660811602,-0.0,0.31243731059103685,1,66
2,18.0,50,1,18,0.7321513295173645,1,1.0,0.9856970425630509,1.0,0.8212189992985687,0.8212189992985687,0.34681544506148504,1,67
2,19.0,50,1,19,0.7414615750312805,1,1.0,1.037614083590328,1.0,0.9856970425630509,0.9856970425630509,0.37947467280841085,1,68
2,20.0,50,1,20,0.7466704845428467,1,1.0,0.21418883520466478,1.0,1.037614083590328,1.037614083590328,0.41050093916799035,1,69
2,21.0,50,1,21,0.7558375000953674,1,1.0,-0.2946400987555937,1.0,0.21418883520466478,0.21418883520466478,0.4399758922095909,1,70
2,22.0,50,1,22,0.7594236135482788,1,0.0,-0.08630876956802123,1.0,-0.2946400987555937,-0.2946400987555937,0.4679770975991114,1,71
2,23.0,50,1,23,0.7595902681350708,1,1.0,0.33747277191363617,0.0,-0.08630876956802123,-0.0,0.44457824271915575,1,72
2,24.0,50,1,24,0.7610749006271362,1,1.0,-0.08481175275747277,1.0,0.33747277191363617,0.33747277191363617,0.47234933058319795,1,73
2,25.0,50,1,25,0.769578218460083,1,1.0,-0.6843141698104596,1.0,-0.08481175275747277,-0.08481175275747277,0.4987318640540381,1,74
2,26.0,50,1,26,0.7664163708686829,1,0.0,-0.7924562301761783,1.0,-0.6843141698104596,-0.6843141698104596,0.5237952708513361,1,75
2,27.0,50,1,27,0.7648980021476746,1,1.0,0.14652693159307884,0.0,-0.7924562301761783,-0.0,0.4976055073087693,1,76
2,28.0,50,1,28,0.7710261940956116,1,1.0,0.1394900434519939,1.0,0.14652693159307884,0.14652693159307884,0.5227252319433309,1,77
2,29.0,50,1,29,0.772305428981781,1,1.0,-0.6341914750771211,1.0,0.1394900434519939,0.1394900434519939,0.5465889703461644,1,78
2,30.0,50,1,30,0.753668487071991,1,0.0,-0.4594880036025288,1.0,-0.6341914750771211,-0.6341914750771211,0.5692595218288562,1,79
2,31.0,50,1,31,0.7690744996070862,1,1.0,-0.1535710057889439,0.0,-0.4594880036025288,-0.0,0.5407965457374133,1,80
2,32.0,50,1,32,0.7771191000938416,1,1.0,-0.8666028636267012,1.0,-0.1535710057889439,-0.1535710057889439,0.5637567184505426,1,81
2,33.0,50,1,33,0.7744194865226746,1,1.0,0.6663105822098234,1.0,-0.8666028636267012,-0.8666028636267012,0.5855688825280155,1,82
2,34.0,50,1,34,0.7927240133285522,1,1.0,1.3361151369674276,1.0,0.6663105822098234,0.6663105822098234,0.6062904384016148,1,83
2,35.0,50,1,35,0.7984383702278137,1,1.0,1.0565223795943632,1.0,1.3361151369674276,1.3361151369674276,0.6259759164815341,1,84
2,36.0,50,1,36,0.8034067153930664,1,1.0,0.2881459410253468,1.0,1.0565223795943632,1.0565223795943632,0.6446771206574574,1,85
2,37.0,50,1,37,0.8017368912696838,1,1.0,1.6216243417835732,1.0,0.2881459410253468,0.2881459410253468,0.6624432646245846,1,86
2,38.0,50,1,38,0.8032909631729126,1,1.0,0.6041249675801963,1.0,1.6216243417835732,1.6216243417835732,0.6793211013933554,1,87
2,39.0,50,1,39,0.7998855710029602,1,1.0,2.1234266680142704,1.0,0.6041249675801963,0.6041249675801963,0.6953550463236877,1,88
2,40.0,50,1,40,0.8090953826904297,1,1.0,1.8371771600096116,1.0,2.1234266680142704,2.1234266680142704,0.7105872940075033,1,89
2,41.0,50,1,41,0.809951663017273,1,1.0,1.8333631436260367,1.0,1.8371771600096116,1.8371771600096116,0.7250579293071281,1,90
2,42.0,50,1,42,0.8110263347625732,1,1.0,2.2813278299794773,1.0,1.8333631436260367,1.8333631436260367,0.7388050328417717,1,91
2,43.0,50,1,43,0.8028749823570251,1,1.0,2.519877871293261,1.0,2.2813278299794773,2.2813278299794773,0.751864781199683,1,92
2,44.0,50,1,44,0.8080956935882568,1,1.0,1.8886254033268446,1.0,2.519877871293261,2.519877871293261,0.764271542139699,1,93
2,45.0,50,1,45,0.8117110133171082,1,1.0,0.739466352322473,1.0,1.8886254033268446,1.8886254033268446,0.7760579650327141,1,94
2,46.0,50,1,46,0.8143899440765381,1,1.0,0.5974051302643136,1.0,0.739466352322473,0.739466352322473,0.7872550667810784,1,95
2,47.0,50,1,47,0.8135346174240112,1,1.0,-0.09662787096792058,1.0,0.5974051302643136,0.5974051302643136,0.7978923134420245,1,96
2,48.0,50,1,48,0.816886305809021,1,0.0,-0.26089642727729134,1.0,-0.09662787096792058,-0.09662787096792058,0.8079976977699233,1,97
2,49.0,50,1,49,0.8164448142051697,1,1.0,0.5743281964829532,0.0,-0.26089642727729134,-0.0,0.767597812881427,1,98
2,50.0,50,1,50,0.8247685432434082,1,1.0,0.11248892526029386,1.0,0.5743281964829532,0.5743281964829532,0.7792179222373556,1,99
3,1.0,50,1,1,0.5041119456291199,1,1.0,0.7216893151315473,0.0,1.0834965395367622,0.0,0.0,1,100
3,2.0,50,1,2,0.4180917739868164,1,0.0,0.31007993796909383,1.0,0.7216893151315473,0.7216893151315473,0.050000000000000044,1,101
3,3.0,50,1,3,0.26607194542884827,1,0.0,0.7194832643156439,0.0,0.31007993796909383,0.0,0.04750000000000004,1,102
3,4.0,50,1,4,0.2658056616783142,1,0.0,-0.8014639641447359,0.0,0.7194832643156439,0.0,0.04512500000000004,1,103
3,5.0,50,1,5,0.5991343259811401,1,0.0,-0.5903065671130334,0.0,-0.8014639641447359,-0.0,0.04286875000000004,1,104
3,6.0,50,1,6,0.4477449059486389,1,0.0,0.4084493186983058,0.0,-0.5903065671130334,-0.0,0.040725312500000034,1,105
3,7.0,50,1,7,0.3900354504585266,1,0.0,0.21399555374725177,0.0,0.4084493186983058,0.0,0.03868904687500003,1,106
3,8.0,50,1,8,0.4951024651527405,1,0.0,0.8406474079167621,0.0,0.21399555374725177,0.0,0.036754594531250025,1,107
3,9.0,50,1,9,0.43033596873283386,1,1.0,0.36253170760236075,0.0,0.8406474079167621,0.0,0.034916864804687524,1,108
3,10.0,50,1,10,0.546301007270813,1,1.0,0.5656718183851749,1.0,0.36253170760236075,0.36253170760236075,0.08317102156445319,1,109
3,11.0,50,1,11,0.5777135491371155,1,1.0,1.3634154965339382,1.0,0.5656718183851749,0.5656718183851749,0.12901247048623057,1,110
3,12.0,50,1,12,0.5360667109489441,1,1.0,1.7710804271151697,1.0,1.3634154965339382,1.3634154965339382,0.1725618469619191,1,111
3,13.0,50,1,13,0.5481269955635071,1,1.0,1.4943311043511314,1.0,1.7710804271151697,1.7710804271151697,0.2139337546138232,1,112
3,14.0,50,1,14,0.6159238815307617,1,0.0,0.37258540771387133,1.0,1.4943311043511314,1.4943311043511314,0.2532370668831321,1,113
3,15.0,50,1,15,0.6975930333137512,1,0.0,0.6315460017736095,0.0,0.37258540771387133,0.0,0.24057521353897546,1,114
3,16.0,50,1,16,0.6913051605224609,1,1.0,1.2217513234191553,0.0,0.6315460017736095,0.0,0.22854645286202666,1,115
3,17.0,50,1,17,0.7051176428794861,1,1.0,0.9056679675977615,1.0,1.2217513234191553,1.2217513234191553,0.26711913021892536,1,116
3,18.0,50,1,18,0.7305827140808105,1,0.0,0.2669030869200761,1.0,0.9056679675977615,0.9056679675977615,0.3037631737079791,1,117
3,19.0,50,1,19,0.748508095741272,1,1.0,0.29227491415617407,0.0,0.2669030869200761,0.0,0.28857501502258015,1,118
3,20.0,50,1,20,0.7506644129753113,1,1.0,1.0117995619461966,1.0,0.29227491415617407,0.29227491415617407,0.3241462642714512,1,119
3,21.0,50,1,21,0.7519547939300537,1,1.0,0.19683096497896327,1.0,1.0117995619461966,1.0117995619461966,0.3579389510578787,1,120
3,22.0,50,1,22,0.7675548195838928,1,1.0,0.09153891546890291,1.0,0.19683096497896327,0.19683096497896327,0.3900420035049848,1,121
3,23.0,50,1,23,0.7580446004867554,1,0.0,0.6906940472891312,1.0,0.09153891546890291,0.09153891546890291,0.4205399033297356,1,122
3,24.0,50,1,24,0.7555898427963257,1,1.0,1.161737179605395,0.0,0.6906940472891312,0.0,0.3995129081632488,1,123
3,25.0,50,1,25,0.7473114728927612,1,1.0,0.20303005852631553,1.0,1.161737179605395,1.161737179605395,0.42953726275508636,1,124
3,26.0,50,1,26,0.7643567323684692,1,1.0,0.09526751804842903,1.0,0.20303005852631553,0.20303005852631553,0.458060399617332,1,125
3,27.0,50,1,27,0.7681715488433838,1,0.0,-0.4088446716500511,1.0,0.09526751804842903,0.09526751804842903,0.48515737963646544,1,126
3,28.0,50,1,28,0.7679089307785034,1,0.0,0.18241897936422866,0.0,-0.4088446716500511,-0.0,0.46089951065464213,1,127
3,29.0,50,1,29,0.7728981375694275,1,1.0,-0.13640430023375322,0.0,0.18241897936422866,0.0,0.43785453512191,1,128
3,30.0,50,1,30,0.7660819888114929,1,1.0,0.45129025091356184,1.0,-0.13640430023375322,-0.13640430023375322,0.4659618083658146,1,129
3,31.0,50,1,31,0.7826940417289734,1,0.0,-0.09130171223386789,1.0,0.45129025091356184,0.45129025091356184,0.49266371794752384,1,130
3,32.0,50,1,32,0.7783601880073547,1,1.0,1.2348256117966763,0.0,-0.09130171223386789,-0.0,0.4680305320501476,1,131
3,33.0,50,1,33,0.796091616153717,1,0.0,0.5776426967614487,1.0,1.2348256117966763,1.2348256117966763,0.4946290054476402,1,132
3,34.0,50,1,34,0.7924203872680664,1,1.0,1.2464544838846123,0.0,0.5776426967614487,0.0,0.4698975551752582,1,133
3,35.0,50,1,35,0.7985190153121948,1,1.0,1.6268926792425535,1.0,1.2464544838846123,1.2464544838846123,0.4964026774164953,1,134
3,36.0,50,1,36,0.8027946352958679,1,1.0,1.5395797070631554,1.0,1.6268926792425535,1.6268926792425535,0.5215825435456706,1,135
3,37.0,50,1,37,0.8057729005813599,1,1.0,1.1237797393461944,1.0,1.5395797070631554,1.5395797070631554,0.5455034163683871,1,136
3,38.0,50,1,38,0.8039710521697998,1,0.0,0.9781871083349883,1.0,1.1237797393461944,1.1237797393461944,0.5682282455499678,1,137
3,39.0,50,1,39,0.8006253838539124,1,0.0,1.2823728304882016,0.0,0.9781871083349883,0.0,0.5398168332724693,1,138
3,40.0,50,1,40,0.8065629601478577,1,0.0,-0.12202408128900065,0.0,1.2823728304882016,0.0,0.5128259916088459,1,139
3,41.0,50,1,41,0.8020285964012146,1,1.0,-1.3677786287908906,0.0,-0.12202408128900065,-0.0,0.4871846920284036,1,140
3,42.0,50,1,42,0.7932250499725342,1,1.0,-1.5178587833503687,1.0,-1.3677786287908906,-1.3677786287908906,0.5128254574269835,1,141
3,43.0,50,1,43,0.7973740100860596,1,1.0,-0.7126801198207943,1.0,-1.5178587833503687,-1.5178587833503687,0.5371841845556343,1,142
3,44.0,50,1,44,0.8065736889839172,1,1.0,-0.16671846750272745,1.0,-0.7126801198207943,-0.7126801198207943,0.5603249753278526,1,143
3,45.0,50,1,45,0.8144906759262085,1,1.0,-1.268834146417594,1.0,-0.16671846750272745,-0.16671846750272745,0.58230872656146,1,144
3,46.0,50,1,46,0.8082386255264282,1,1.0,-0.9517103285861912,1.0,-1.268834146417594,-1.268834146417594,0.603193290233387,1,145
3,47.0,50,1,47,0.8069104552268982,1,1.0,0.46013146457975806,1.0,-0.9517103285861912,-0.9517103285861912,0.6230336257217176,1,146
3,48.0,50,1,48,0.8171889185905457,1,0.0,1.1703737762977344,1.0,0.46013146457975806,0.46013146457975806,0.6418819444356317,1,147
3,49.0,50,1,49,0.8172788023948669,1,1.0,1.8082042594831402,0.0,1.1703737762977344,0.0,0.6097878472138502,1,148
3,50.0,50,1,50,0.825254499912262,1,1.0,0.24829374374116803,1.0,1.8082042594831402,1.8082042594831402,0.6292984548531576,1,149
4,1.0,50,1,1,0.5041078925132751,1,1.0,-1.1314140735929383,0.0,1.4244520625654638,0.0,0.0,1,150
4,2.0,50,1,2,0.7560901045799255,1,1.0,-1.7455171461261545,1.0,-1.1314140735929383,-1.1314140735929383,0.050000000000000044,1,151
4,3.0,50,1,3,0.32722464203834534,1,0.0,-1.5971529865119698,1.0,-1.7455171461261545,-1.7455171461261545,0.09750000000000009,1,152
4,4.0,50,1,4,0.5020389556884766,1,0.0,-0.8620619514764231,0.0,-1.5971529865119698,-0.0,0.09262500000000007,1,153
4,5.0,50,1,5,0.6088642477989197,1,1.0,-0.5195415729219602,0.0,-0.8620619514764231,-0.0,0.08799375000000006,1,154
4,6.0,50,1,6,0.4408542811870575,1,1.0,-0.7850381626967127,1.0,-0.5195415729219602,-0.5195415729219602,0.1335940625000001,1,155
4,7.0,50,1,7,0.5529526472091675,1,0.0,-1.3986906468242233,1.0,-0.7850381626967127,-0.7850381626967127,0.17691435937500016,1,156
4,8.0,50,1,8,0.6477051377296448,1,0.0,0.05708637681298383,0.0,-1.3986906468242233,-0.0,0.16806864140625014,1,157
4,9.0,50,1,9,0.5399569272994995,1,1.0,-0.6186432281113904,0.0,0.05708637681298383,0.0,0.15966520933593764,1,158
4,10.0,50,1,10,0.6615933179855347,1,0.0,-1.4735035505851588,1.0,-0.6186432281113904,-0.6186432281113904,0.20168194886914081,1,159
4,11.0,50,1,11,0.7442752718925476,1,1.0,0.037819020304607986,0.0,-1.4735035505851588,-0.0,0.19159785142568378,1,160
4,12.0,50,1,12,0.6614022254943848,1,1.0,-1.324430254856564,1.0,0.037819020304607986,0.037819020304607986,0.23201795885439966,1,161
4,13.0,50,1,13,0.7473475337028503,1,1.0,-1.2207296195034845,1.0,-1.324430254856564,-1.324430254856564,0.2704170609116797,1,162
4,14.0,50,1,14,0.7304865121841431,1,0.0,-0.7183012025578237,1.0,-1.2207296195034845,-1.2207296195034845,0.3068962078660958,1,163
4,15.0,50,1,15,0.7291679382324219,1,1.0,0.14081221689341017,0.0,-0.7183012025578237,-0.0,0.29155139747279096,1,164
4,16.0,50,1,16,0.7082177400588989,1,1.0,0.05746208214941467,1.0,0.14081221689341017,0.14081221689341017,0.32697382759915145,1,165
4,17.0,50,1,17,0.7249464392662048,1,1.0,1.3144450307151874,1.0,0.05746208214941467,0.05746208214941467,0.3606251362191939,1,166
4,18.0,50,1,18,0.7218509316444397,1,1.0,1.356452590034482,1.0,1.3144450307151874,1.3144450307151874,0.39259387940823426,1,167
4,19.0,50,1,19,0.7355170845985413,1,1.0,-0.2874037063736636,1.0,1.356452590034482,1.356452590034482,0.4229641854378226,1,168
4,20.0,50,1,20,0.7492183446884155,1,1.0,0.7496657219876729,1.0,-0.2874037063736636,-0.2874037063736636,0.45181597616593144,1,169
4,21.0,50,1,21,0.7540018558502197,1,1.0,-0.1034231765673202,1.0,0.7496657219876729,0.7496657219876729,0.47922517735763487,1,170
4,22.0,50,1,22,0.7629290819168091,1,1.0,0.47799835299029053,1.0,-0.1034231765673202,-0.1034231765673202,0.5052639184897532,1,171
4,23.0,50,1,23,0.7535219788551331,1,1.0,0.26862295705927297,1.0,0.47799835299029053,0.47799835299029053,0.5300007225652655,1,172
4,24.0,50,1,24,0.7619904279708862,1,0.0,-0.6525393879743462,1.0,0.26862295705927297,0.26862295705927297,0.5535006864370023,1,173
4,25.0,50,1,25,0.7745083570480347,1,1.0,-0.41596955523912127,0.0,-0.6525393879743462,-0.0,0.5258256521151522,1,174
4,26.0,50,1,26,0.7665082812309265,1,0.0,-0.1542051886541946,1.0,-0.41596955523912127,-0.41596955523912127,0.5495343695093946,1,175
4,27.0,50,1,27,0.767906904220581,1,1.0,0.556944587094979,0.0,-0.1542051886541946,-0.0,0.5220576510339249,1,176
4,28.0,50,1,28,0.7716840505599976,1,1.0,0.26607604950724384,1.0,0.556944587094979,0.556944587094979,0.5459547684822286,1,177
4,29.0,50,1,29,0.7740054726600647,1,1.0,1.270139515157665,1.0,0.26607604950724384,0.26607604950724384,0.5686570300581172,1,178
4,30.0,50,1,30,0.7880447506904602,1,1.0,1.4646651185577095,1.0,1.270139515157665,1.270139515157665,0.5902241785552114,1,179
4,31.0,50,1,31,0.7898160219192505,1,1.0,0.6349723039786566,1.0,1.4646651185577095,1.4646651185577095,0.6107129696274508,1,180
4,32.0,50,1,32,0.790221631526947,1,1.0,1.640107588878918,1.0,0.6349723039786566,0.6349723039786566,0.6301773211460783,1,181
4,33.0,50,1,33,0.7966853976249695,1,1.0,1.066232319394942,1.0,1.640107588878918,1.640107588878918,0.6486684550887745,1,182
4,34.0,50,1,34,0.793441891670227,1,1.0,1.7384188161049763,1.0,1.066232319394942,1.066232319394942,0.6662350323343358,1,183
4,35.0,50,1,35,0.7974969744682312,1,0.0,0.3551508320188131,1.0,1.7384188161049763,1.7384188161049763,0.682923280717619,1,184
4,36.0,50,1,36,0.8014776110649109,1,0.0,-1.7375039887562187,0.0,0.3551508320188131,0.0,0.648777116681738,1,185
4,37.0,50,1,37,0.7740700244903564,1,0.0,-1.9806302099672313,0.0,-1.7375039887562187,-0.0,0.6163382608476511,1,186
4,38.0,50,1,38,0.7750754952430725,1,1.0,-1.3861447045147555,0.0,-1.9806302099672313,-0.0,0.5855213478052685,1,187
4,39.0,50,1,39,0.7817237973213196,1,1.0,-0.9690946035399073,1.0,-1.3861447045147555,-1.3861447045147555,0.6062452804150051,1,188
4,40.0,50,1,40,0.7785120010375977,1,0.0,-1.381398995547321,1.0,-0.9690946035399073,-0.9690946035399073,0.6259330163942549,1,189
4,41.0,50,1,41,0.7853248119354248,1,1.0,0.09598057364738771,0.0,-1.381398995547321,-0.0,0.5946363655745421,1,190
4,42.0,50,1,42,0.8081142902374268,1,1.0,0.7433933999311296,1.0,0.09598057364738771,0.09598057364738771,0.614904547295815,1,191
4,43.0,50,1,43,0.8092061281204224,1,1.0,0.24942233382701978,1.0,0.7433933999311296,0.7433933999311296,0.6341593199310243,1,192
4,44.0,50,1,44,0.8122661709785461,1,0.0,0.04333810739702029,1.0,0.24942233382701978,0.24942233382701978,0.6524513539344731,1,193
4,45.0,50,1,45,0.8151073455810547,1,1.0,1.012711019033896,0.0,0.04333810739702029,0.0,0.6198287862377494,1,194
4,46.0,50,1,46,0.81378173828125,1,1.0,2.424983577003056,1.0,1.012711019033896,1.012711019033896,0.6388373469258619,1,195
4,47.0,50,1,47,0.8072863221168518,1,0.0,0.6991241394030772,1.0,2.424983577003056,2.424983577003056,0.6568954795795688,1,196
